02VOW9RK.jpg,0.005748,0.004621,0.964730,0.005345,0.004110,0.004511,0.003267,0.005210,0.002458
02VP57HY.jpg,0.002282,0.003122,0.005968,0.004988,0.006797,0.003112,0.007845,0.960718,0.005169
02YG985B.jpg,0.001478,0.002685,0.004816,0.002155,0.005914,0.001340,0.003456,0.975506,0.002650
02YHFGZO.jpg,0.002201,0.004162,0.002615,0.005755,0.967999,0.003969,0.005464,0.003484,0.004350
031EWUV6.jpg,0.004453,0.004813,0.002054,0.004570,0.008504,0.003249,0.966206,0.004367,0.001786
031YU2D6.jpg,0.007039,0.004879,0.964392,0.006830,0.002443,0.002988,0.004590,0.004131,0.002709
036LAOCU.jpg,0.005737,0.007462,0.006597,0.010061,0.008937,0.941204,0.005665,0.007223,0.007114
038TQEKL.jpg,0.963495,0.005411,0.006049,0.003089,0.005101,0.003218,0.004608,0.003369,0.005661
03CGO5S1.jpg,0.983678,0.002200,0.004192,0.000894,0.003101,0.001818,0.000990,0.001335,0.001793
03CPBNAD.jpg,0.004488,0.005549,0.002106,0.003925,0.009507,0.003317,0.966844,0.002355,0.001909
03D867PC.jpg,0.002348,0.002514,0.001984,0.001518,0.002023,0.002862,0.002813,0.002987,0.980951
03F9XUSW.jpg,0.002465,0.003058,0.007243,0.968050,0.003656,0.005049,0.004925,0.002778,0.002776
03IC8GTR.jpg,0.001484,0.001666,0.003580,0.002253,0.004684,0.001312,0.003068,0.979643,0.002309
03IZMDQO.jpg,0.003074,0.003752,0.002564,0.002302,0.003169,0.003422,0.002644,0.006121,0.972952
03M75L49.jpg,0.976970,0.003373,0.006837,0.001463,0.002902,0.001741,0.001494,0.003272,0.001949
03OZMNT2.jpg,0.005713,0.964701,0.004293,0.004213,0.003727,0.003192,0.006727,0.002928,0.004505
03PWHRZI.jpg,0.006418,0.950593,0.006898,0.003860,0.009125,0.003728,0.008013,0.004874,0.006491
03SFL5NG.jpg,0.002851,0.003828,0.010126,0.957986,0.003843,0.006896,0.006974,0.002884,0.004613
03SGGHPT.jpg,0.005086,0.005365,0.006667,0.009351,0.005436,0.949288,0.006185,0.006526,0.006096
041UERKG.jpg,0.001248,0.001410,0.002430,0.984487,0.002132,0.004306,0.001273,0.001051,0.001663
042QDR83.jpg,0.001965,0.005032,0.001198,0.005372,0.004109,0.003048,0.974795,0.003109,0.001371
045TFOWD.jpg,0.002284,0.003922,0.005446,0.964543,0.005955,0.008719,0.002813,0.001761,0.004557
0479ZSGW.jpg,0.009936,0.012153,0.928350,0.016861,0.004790,0.005374,0.007666,0.010877,0.003993
049MTCRY.jpg,0.001978,0.003685,0.002799,0.004585,0.974821,0.002190,0.002750,0.004320,0.002872
04GQBX2Y.jpg,0.003317,0.006522,0.001569,0.004595,0.014146,0.002397,0.962700,0.002209,0.002545
04O7VF5E.jpg,0.003196,0.005549,0.008065,0.955337,0.006118,0.009693,0.003856,0.002633,0.005552
04ON5LV1.jpg,0.002089,0.004145,0.003101,0.006908,0.966307,0.002688,0.007649,0.004704,0.002409
04PFSLY6.jpg,0.001900,0.003079,0.000890,0.003039,0.002052,0.001804,0.984896,0.001499,0.000843
04U6QODM.jpg,0.001769,0.004387,0.000966,0.002856,0.002890,0.001782,0.982811,0.001476,0.001064
0528QLH9.jpg,0.001995,0.002283,0.002275,0.007583,0.004742,0.970489,0.003512,0.003954,0.003167
053KC4UA.jpg,0.004059,0.006859,0.003708,0.004384,0.006881,0.006016,0.003758,0.007235,0.957102
054PA3IW.jpg,0.003798,0.010930,0.002280,0.008351,0.008605,0.005149,0.954778,0.004222,0.001886
058HKEP4.jpg,0.006396,0.007858,0.007696,0.004127,0.010374,0.004545,0.005857,0.011326,0.941821
05BGKQ23.jpg,0.005149,0.010264,0.007681,0.034333,0.901401,0.008310,0.013003,0.012607,0.007252
05E9UYOH.jpg,0.982530,0.002240,0.005294,0.000798,0.002628,0.001345,0.001637,0.002040,0.001487
05FDNGR4.jpg,0.002038,0.001786,0.005056,0.002161,0.004142,0.001725,0.004881,0.975649,0.002563
05H3DFKX.jpg,0.001107,0.003103,0.003780,0.003699,0.006303,0.001662,0.002223,0.972863,0.005260
05LUC9BW.jpg,0.001975,0.001924,0.002145,0.004113,0.002253,0.980731,0.002080,0.002571,0.002208
05MBHA6U.jpg,0.006503,0.003522,0.974312,0.004338,0.001540,0.002756,0.002000,0.002998,0.002031
05T1WPVE.jpg,0.002748,0.004618,0.002800,0.010747,0.953987,0.005207,0.010083,0.004128,0.005680
05YNF4MQ.jpg,0.002799,0.002044,0.982935,0.002655,0.001556,0.002537,0.001371,0.002953,0.001149
05Z7NU6L.jpg,0.002323,0.980125,0.002431,0.001971,0.002733,0.002429,0.002499,0.002071,0.003417
062IKRUQ.jpg,0.003590,0.003625,0.002921,0.009675,0.957791,0.003738,0.009734,0.004860,0.004066
063HLQ2G.jpg,0.001086,0.001056,0.003418,0.001747,0.002630,0.000977,0.002856,0.984333,0.001898
069IDMKG.jpg,0.003132,0.002154,0.002933,0.005145,0.003242,0.971978,0.005011,0.003619,0.002786
069TKG8I.jpg,0.003579,0.002677,0.006614,0.004224,0.007620,0.002778,0.006663,0.961876,0.003968
06EOGI4T.jpg,0.002275,0.002546,0.003805,0.003123,0.007810,0.001468,0.003582,0.971809,0.003582
06ESXVLQ.jpg,0.003233,0.001541,0.001962,0.004999,0.002968,0.978433,0.002914,0.002379,0.001572
06F4LOWM.jpg,0.005348,0.004260,0.005808,0.011965,0.948044,0.003934,0.011538,0.004980,0.004123
06FS7I4T.jpg,0.001621,0.001241,0.001546,0.007743,0.002451,0.979283,0.002492,0.001958,0.001665
06GNWPGX.jpg,0.001910,0.002767,0.000796,0.003235,0.006712,0.002036,0.979733,0.001467,0.001345
06ICGZSR.jpg,0.006406,0.004349,0.963456,0.008148,0.002949,0.003609,0.003815,0.004698,0.002570
06LV5D2Q.jpg,0.002357,0.002661,0.005459,0.971725,0.002897,0.005145,0.003102,0.003491,0.003164
06LVCZXR.jpg,0.001092,0.000773,0.000849,0.004781,0.002210,0.986357,0.001629,0.001217,0.001093
06MCSK91.jpg,0.002266,0.002204,0.003859,0.973830,0.004221,0.006397,0.002778,0.002053,0.002393
06OG8UN9.jpg,0.000803,0.001518,0.003813,0.001641,0.003019,0.000799,0.001995,0.984985,0.001427
06PXKI3M.jpg,0.001659,0.983270,0.001666,0.001290,0.002237,0.001520,0.002657,0.002188,0.003513
06QTZGNF.jpg,0.005692,0.962807,0.003282,0.003338,0.004556,0.004323,0.006979,0.002670,0.006353
06R2K3VI.jpg,0.002327,0.003162,0.001889,0.003347,0.976306,0.001693,0.005913,0.002357,0.003006
06WMNC4L.jpg,0.000595,0.000977,0.002157,0.001688,0.002288,0.001042,0.001635,0.988141,0.001476
06XZED5Y.jpg,0.001210,0.001591,0.002634,0.982970,0.001903,0.003436,0.001762,0.002494,0.002000
06ZRXM71.jpg,0.001522,0.979900,0.002620,0.001670,0.001916,0.002135,0.004656,0.002056,0.003525
071UKSM5.jpg,0.005363,0.956783,0.004678,0.002773,0.006432,0.003852,0.006953,0.006589,0.006578
0725LIOT.jpg,0.981323,0.002618,0.004900,0.000825,0.002429,0.001681,0.001658,0.002492,0.002075
078EVCXN.jpg,0.001854,0.002945,0.001340,0.002335,0.003013,0.002563,0.982897,0.002222,0.000831
07I4H1BV.jpg,0.001705,0.002523,0.005113,0.005063,0.011437,0.002212,0.004968,0.962521,0.004458
07I4NCGS.jpg,0.002798,0.006497,0.006093,0.006802,0.003337,0.957552,0.003324,0.007138,0.006459
07K6E9V2.jpg,0.001378,0.002742,0.006317,0.972894,0.002516,0.006922,0.002048,0.001859,0.003324
07RK6EOL.jpg,0.001442,0.002858,0.002017,0.004796,0.975998,0.002210,0.005588,0.003041,0.002050
07SIG3RK.jpg,0.004053,0.968046,0.003258,0.002678,0.003774,0.003360,0.006818,0.003471,0.004542
07VG2GLK.jpg,0.001271,0.001559,0.003236,0.978509,0.002162,0.006690,0.002472,0.002170,0.001931
07X2H6NT.jpg,0.002351,0.974610,0.002543,0.002030,0.003224,0.002869,0.005309,0.002351,0.004711
07XWGVSL.jpg,0.007903,0.011724,0.004380,0.004866,0.009908,0.010472,0.008645,0.010598,0.931502
081L92RS.jpg,0.950695,0.008426,0.006586,0.003780,0.008500,0.003332,0.005062,0.006456,0.007162
084WI9FH.jpg,0.003727,0.004594,0.004902,0.015286,0.943817,0.006175,0.009842,0.007302,0.004355
089XIYFG.jpg,0.002213,0.003763,0.006786,0.003432,0.012810,0.001903,0.006218,0.957323,0.005554
08AKB9LR.jpg,0.001548,0.002747,0.001513,0.003707,0.976177,0.003599,0.005766,0.001739,0.003206
08AL5YMU.jpg,0.979822,0.003382,0.004569,0.001777,0.002699,0.001609,0.001825,0.001704,0.002613
08ED2QPH.jpg,0.002375,0.005794,0.002596,0.004306,0.967729,0.002758,0.007606,0.002694,0.004142
08G47B1Z.jpg,0.980612,0.002235,0.006487,0.000850,0.003297,0.001387,0.001556,0.001950,0.001628
08HZKDGI.jpg,0.011454,0.003740,0.959184,0.006577,0.003138,0.003766,0.004699,0.004482,0.002959
08KZYSE9.jpg,0.002251,0.004788,0.003169,0.004602,0.969908,0.004166,0.003615,0.003726,0.003777
08OWXBL7.jpg,0.981355,0.002800,0.003572,0.001259,0.003010,0.001157,0.001811,0.001908,0.003128
08OZX3T1.jpg,0.980832,0.003151,0.003462,0.001121,0.003371,0.001313,0.001748,0.002378,0.002625
08PY7ORA.jpg,0.001663,0.002400,0.003607,0.976058,0.003514,0.006614,0.002040,0.001290,0.002814
08VW5DLU.jpg,0.000684,0.001065,0.002772,0.002054,0.003127,0.001082,0.002045,0.984999,0.002173
08WNC2YG.jpg,0.003046,0.975696,0.002586,0.002427,0.003517,0.002066,0.004105,0.002178,0.004380
091IQPNZ.jpg,0.970587,0.004185,0.005776,0.002020,0.006029,0.002025,0.002254,0.003161,0.003962
092AMEQN.jpg,0.003600,0.004848,0.002095,0.002726,0.003521,0.003071,0.003540,0.003990,0.972609
092B37MS.jpg,0.004179,0.005490,0.002338,0.002641,0.005993,0.003834,0.004179,0.005749,0.965597
094126OU.jpg,0.001308,0.002515,0.001383,0.003717,0.981788,0.001477,0.004033,0.001785,0.001995
095G42HC.jpg,0.002731,0.002852,0.002212,0.003476,0.002381,0.979221,0.002297,0.002426,0.002404
096KGQZR.jpg,0.002182,0.002204,0.000869,0.002804,0.008110,0.001466,0.978621,0.002330,0.001415
097BAEPV.jpg,0.090412,0.081766,0.106065,0.164657,0.167807,0.124658,0.153533,0.046766,0.064336
09BAQM42.jpg,0.003375,0.003525,0.003139,0.007457,0.962934,0.002323,0.008254,0.005469,0.003524
09EPG5H2.jpg,0.005445,0.002457,0.973215,0.003449,0.002927,0.003960,0.002647,0.003632,0.002269
09G5BORK.jpg,0.001433,0.003226,0.001798,0.003463,0.978905,0.001922,0.004713,0.002278,0.002262
09H8UZA2.jpg,0.003783,0.005461,0.003647,0.007518,0.960436,0.004470,0.005310,0.005218,0.004158
09HG467V.jpg,0.005741,0.004802,0.967851,0.008184,0.002025,0.003017,0.002453,0.003645,0.002284
09IDKLPB.jpg,0.002193,0.002694,0.001612,0.001670,0.002644,0.002560,0.001971,0.003601,0.981055
09IQRDG6.jpg,0.001736,0.001773,0.001593,0.003869,0.003567,0.981132,0.002244,0.002352,0.001734
09IZV7GB.jpg,0.004981,0.003760,0.001976,0.004994,0.010768,0.002634,0.964130,0.004282,0.002474
09KOBM1Y.jpg,0.002870,0.004556,0.002891,0.004596,0.969469,0.002686,0.005233,0.005558,0.002141
09MSXT1N.jpg,0.978314,0.002721,0.004690,0.001386,0.004318,0.001773,0.002282,0.001872,0.002645
09PZO8XU.jpg,0.978240,0.003396,0.005304,0.001469,0.002061,0.001640,0.002321,0.002094,0.003474
09SBG1VL.jpg,0.002093,0.003341,0.004469,0.004167,0.009356,0.002043,0.006387,0.963507,0.004637
09TBUI23.jpg,0.009230,0.003666,0.962482,0.007327,0.002958,0.003934,0.003343,0.003862,0.003198
09W4VGS3.jpg,0.001097,0.001954,0.001432,0.003833,0.980280,0.001640,0.004885,0.002360,0.002518
09XRKTS8.jpg,0.007028,0.004370,0.962596,0.006318,0.003870,0.004184,0.003625,0.005497,0.002512
09XZBK7E.jpg,0.001905,0.002484,0.005186,0.004647,0.006213,0.001946,0.003141,0.970339,0.004139
0A2MIKHN.jpg,0.001619,0.001591,0.004184,0.979435,0.003140,0.005233,0.001322,0.001330,0.002146
0A47TH2D.jpg,0.002516,0.003172,0.004566,0.969926,0.002679,0.008594,0.002648,0.002056,0.003843
0ABM6TYU.jpg,0.003655,0.001793,0.979304,0.003030,0.002160,0.003576,0.002038,0.003051,0.001393
0ACZ8VMO.jpg,0.002564,0.004885,0.002696,0.004635,0.971059,0.002321,0.005710,0.003390,0.002741
0ADWIZ6P.jpg,0.003163,0.004295,0.001345,0.002926,0.005490,0.002010,0.976718,0.002917,0.001136
0AM5BS4V.jpg,0.002499,0.005023,0.003473,0.009076,0.966673,0.003270,0.004267,0.002668,0.003051
0ANWV2H3.jpg,0.001985,0.002228,0.000786,0.002485,0.007008,0.001484,0.981216,0.001803,0.001005
0API9EVT.jpg,0.002292,0.001880,0.005710,0.974897,0.002582,0.004944,0.002419,0.002790,0.002486
0APUVGG8.jpg,0.001644,0.003287,0.001878,0.004223,0.978572,0.002312,0.003688,0.002159,0.002235
0ATSOXRW.jpg,0.007943,0.005365,0.956761,0.011723,0.002790,0.005179,0.003100,0.004161,0.002978
0AVG18SH.jpg,0.001316,0.001789,0.003280,0.001877,0.006179,0.001326,0.003833,0.976792,0.003608
0AXLD231.jpg,0.003661,0.002737,0.006562,0.004810,0.007225,0.003594,0.007087,0.960660,0.003665
0AZIW9GE.jpg,0.002602,0.975427,0.002774,0.001705,0.003049,0.002705,0.004090,0.002377,0.005272
0B1OE58A.jpg,0.001581,0.002364,0.003394,0.977824,0.003548,0.005223,0.002253,0.000975,0.002838
0B6P9OA4.jpg,0.007166,0.942006,0.005458,0.004568,0.006403,0.005533,0.012402,0.007878,0.008587
0B7KAUV4.jpg,0.002165,0.004425,0.001632,0.003775,0.005467,0.002743,0.975990,0.002283,0.001519
0BAMQRDW.jpg,0.971943,0.003072,0.006344,0.002414,0.004860,0.002890,0.002257,0.003047,0.003175
0BEPTM9G.jpg,0.979316,0.002980,0.004347,0.001586,0.004084,0.001968,0.001389,0.001966,0.002363
0BKMEVX1.jpg,0.005115,0.002777,0.975327,0.005066,0.002275,0.002708,0.002127,0.002784,0.001821
0BMGQT5K.jpg,0.004881,0.003842,0.002910,0.013985,0.007238,0.951665,0.006336,0.005959,0.003185
0BNG8ULM.jpg,0.005103,0.003388,0.972911,0.004716,0.002275,0.003932,0.003310,0.002538,0.001826
0BSM3ZGU.jpg,0.004366,0.002888,0.979550,0.002573,0.002581,0.002317,0.002126,0.002226,0.001372
0BW4PEK2.jpg,0.978002,0.003332,0.005079,0.001534,0.002978,0.001571,0.002024,0.002173,0.003307
0BWKVR4E.jpg,0.002814,0.975520,0.002089,0.002527,0.002651,0.002903,0.005008,0.002346,0.004142
0BYUSGWZ.jpg,0.001726,0.002961,0.002104,0.003984,0.977463,0.002050,0.004337,0.002710,0.002663
0C1GM9V4.jpg,0.003402,0.003165,0.010033,0.963358,0.003088,0.006309,0.003693,0.003098,0.003854
0C1U4R5P.jpg,0.964472,0.004003,0.006993,0.002422,0.008597,0.002842,0.002705,0.003654,0.004312
0C1UPOVE.jpg,0.003756,0.001942,0.980430,0.003043,0.001660,0.003662,0.001562,0.002502,0.001444
0C2YDTLF.jpg,0.002556,0.006673,0.003011,0.005166,0.966519,0.003687,0.005632,0.003509,0.003247
0C4QYUNR.jpg,0.002115,0.002494,0.003784,0.003732,0.006992,0.001799,0.004974,0.970052,0.004057
0C4ZPYF8.jpg,0.002617,0.002731,0.004012,0.007577,0.003071,0.970713,0.002720,0.003345,0.003214
0C54GKN8.jpg,0.956183,0.004910,0.007218,0.003701,0.009032,0.003788,0.005222,0.004378,0.005569
0C59V732.jpg,0.000842,0.001385,0.002810,0.987707,0.001674,0.002572,0.000727,0.000862,0.001421
0CBDLGK4.jpg,0.965839,0.005281,0.006575,0.001703,0.004637,0.001838,0.003398,0.004532,0.006197
0CD3GVAH.jpg,0.001643,0.002498,0.005277,0.975404,0.002737,0.005682,0.001897,0.001392,0.003469
0CE12FT8.jpg,0.002121,0.002158,0.000882,0.002441,0.003332,0.001344,0.984976,0.001871,0.000876
0CHGT964.jpg,0.003064,0.002350,0.002112,0.005632,0.003541,0.975613,0.003166,0.002683,0.001838
0CI8FABO.jpg,0.003673,0.004348,0.003596,0.003567,0.004041,0.003629,0.003114,0.007229,0.966803
0CSMW67Q.jpg,0.001379,0.986173,0.001484,0.001018,0.001596,0.001635,0.002704,0.001388,0.002624
0CV647R3.jpg,0.002343,0.003869,0.002107,0.006507,0.970313,0.002386,0.006061,0.002594,0.003820
0CWZ87G2.jpg,0.003093,0.005503,0.003878,0.006113,0.962876,0.003588,0.006253,0.004974,0.003721
0CX312T7.jpg,0.002832,0.001951,0.985406,0.001569,0.001344,0.001998,0.001035,0.002877,0.000986
0CXW43TQ.jpg,0.002029,0.003137,0.002357,0.004334,0.975224,0.002435,0.004235,0.003000,0.003250
0D2ZEX8I.jpg,0.001730,0.003350,0.005493,0.003345,0.010332,0.001589,0.003629,0.966539,0.003994
0D3TQXC8.jpg,0.002943,0.002166,0.002562,0.005672,0.002835,0.975392,0.002626,0.003221,0.002583
0D3Y9SZH.jpg,0.001722,0.003024,0.004549,0.003249,0.008563,0.002039,0.004454,0.967234,0.005167
0D6CQPBW.jpg,0.002119,0.004868,0.001140,0.008021,0.009697,0.002721,0.967928,0.001636,0.001869
0DC2BF5V.jpg,0.003168,0.003855,0.002258,0.002581,0.003338,0.002961,0.003064,0.003813,0.974961
0DCZA4GG.jpg,0.001861,0.002728,0.004390,0.977034,0.002465,0.003994,0.003255,0.001773,0.002501
0DG8X6TP.jpg,0.003170,0.969994,0.003452,0.002606,0.004660,0.002773,0.003988,0.004282,0.005074
0DN2LS6G.jpg,0.002020,0.003469,0.004427,0.968120,0.003832,0.010355,0.002357,0.001923,0.003496
0DOVUA7B.jpg,0.000545,0.001200,0.002452,0.001687,0.003534,0.000921,0.001559,0.986163,0.001941
0DPSZGQ2.jpg,0.001506,0.001151,0.004376,0.979506,0.001907,0.005285,0.002040,0.003097,0.001132
0DQGC3ZO.jpg,0.009321,0.007104,0.932091,0.015456,0.005837,0.011773,0.006835,0.007437,0.004145
0DXK7H54.jpg,0.035696,0.025713,0.772628,0.047512,0.020503,0.035784,0.028447,0.017120,0.016597
0DY3L6QS.jpg,0.985486,0.001862,0.003759,0.000847,0.002792,0.001356,0.001142,0.001413,0.001343
0DZX6QR1.jpg,0.002201,0.977939,0.002113,0.001669,0.002499,0.002133,0.005511,0.002315,0.003621
0E4AFGPL.jpg,0.957938,0.006732,0.008337,0.002240,0.007208,0.002994,0.004261,0.006038,0.004253
0E4TL2GV.jpg,0.005479,0.004210,0.968681,0.006456,0.002623,0.002901,0.003264,0.004339,0.002046
0E8TRQIC.jpg,0.004393,0.005295,0.002156,0.003342,0.004633,0.004852,0.003379,0.005864,0.966087
0E8Z4ATI.jpg,0.003570,0.005483,0.002712,0.003457,0.004405,0.003538,0.003244,0.002966,0.970624
0E93IDG2.jpg,0.002951,0.002654,0.005204,0.002838,0.005406,0.002041,0.006574,0.970016,0.002317
0EBSWVA2.jpg,0.005565,0.004222,0.968936,0.003961,0.003863,0.003517,0.002755,0.005071,0.002110
0EC9QT27.jpg,0.006413,0.005012,0.002260,0.004031,0.004181,0.005508,0.004419,0.005782,0.962395
0EDQOSPG.jpg,0.002452,0.002404,0.003040,0.005440,0.003174,0.974842,0.003088,0.003007,0.002553
0EH13P6C.jpg,0.974678,0.003189,0.005767,0.001661,0.004548,0.002346,0.002630,0.002675,0.002507
0EKZTIAM.jpg,0.002130,0.003948,0.002322,0.004951,0.972779,0.002407,0.005572,0.002345,0.003546
0ELPDWKG.jpg,0.004221,0.005057,0.002213,0.003731,0.006776,0.003704,0.967590,0.004952,0.001758
0EMYC1GG.jpg,0.003826,0.971648,0.003357,0.003011,0.002204,0.002845,0.005673,0.002529,0.004907
0EOTZWYC.jpg,0.001800,0.001631,0.003712,0.002525,0.004243,0.001293,0.004123,0.978337,0.002336
0ERAPVUG.jpg,0.004862,0.958118,0.004442,0.004457,0.006039,0.004582,0.007778,0.003569,0.006153
0ESW5YTP.jpg,0.003374,0.008133,0.003071,0.005715,0.961397,0.002443,0.007221,0.005049,0.003596
0EVH7K6L.jpg,0.002688,0.002133,0.002045,0.004751,0.002575,0.977907,0.003201,0.002954,0.001745
0EYOIP4H.jpg,0.002370,0.001890,0.003864,0.976708,0.002162,0.006104,0.001871,0.001730,0.003302
0EYZ3SAW.jpg,0.007176,0.006484,0.006561,0.010766,0.005911,0.947177,0.005395,0.005251,0.005279
0F17DOB3.jpg,0.003899,0.005769,0.001846,0.003255,0.006497,0.002520,0.971192,0.003335,0.001688
0F3TQD4N.jpg,0.960146,0.005520,0.005415,0.003494,0.006253,0.002866,0.005022,0.004951,0.006333
0F5X2LPI.jpg,0.001977,0.001738,0.001597,0.004522,0.006253,0.003054,0.974438,0.004919,0.001502
0F78MC9X.jpg,0.023705,0.018313,0.834671,0.046030,0.009675,0.018226,0.012739,0.026794,0.009848
0F8USBZT.jpg,0.001823,0.002108,0.002077,0.005142,0.975917,0.002059,0.005443,0.002952,0.002480
0FA1ZPWB.jpg,0.978932,0.002636,0.006201,0.001225,0.004073,0.002289,0.001375,0.001705,0.001564
0FCXYG36.jpg,0.002297,0.002305,0.001730,0.004975,0.003164,0.978198,0.001871,0.002437,0.003022
0FERDI8W.jpg,0.001873,0.003189,0.005821,0.004563,0.008186,0.001907,0.004431,0.964988,0.005042
0FHK6GRW.jpg,0.002927,0.004230,0.002236,0.001936,0.003814,0.003084,0.003748,0.003898,0.974128
0FIZVA1D.jpg,0.945825,0.007539,0.008690,0.004721,0.009269,0.004734,0.006047,0.006084,0.007090
0FKCQ6U4.jpg,0.974712,0.003222,0.005760,0.001914,0.005008,0.002769,0.001850,0.002183,0.002581
0FMHGSR9.jpg,0.001382,0.001604,0.003626,0.002029,0.003750,0.001467,0.002302,0.980762,0.003077
0FNRSIKL.jpg,0.003261,0.006629,0.004510,0.007396,0.006500,0.952338,0.007393,0.005142,0.006830
0FO37NVD.jpg,0.001402,0.002602,0.000858,0.002983,0.002903,0.001696,0.985405,0.001322,0.000830
0FSLI31X.jpg,0.004278,0.005027,0.001812,0.008903,0.011690,0.004476,0.958015,0.003511,0.002288
0FT7N4Y1.jpg,0.964774,0.004901,0.007519,0.002252,0.005577,0.004083,0.003079,0.004583,0.003232
0FTGLWVH.jpg,0.002103,0.978657,0.002431,0.001768,0.002790,0.002746,0.003785,0.001804,0.003916
0FYNL1WO.jpg,0.002077,0.002312,0.001622,0.004398,0.003022,0.979320,0.002807,0.002833,0.001609
0FZO6QUS.jpg,0.962001,0.004185,0.010125,0.002672,0.006402,0.002908,0.002791,0.004994,0.003920
0G1UFI3Y.jpg,0.002041,0.982206,0.001853,0.000990,0.001975,0.001591,0.003877,0.001867,0.003600
0G23KEWR.jpg,0.001424,0.987409,0.001284,0.000994,0.001542,0.001352,0.002572,0.001249,0.002175
0G3VA9UN.jpg,0.000863,0.001324,0.002587,0.002099,0.003198,0.001046,0.002478,0.983994,0.002410
0G4U9W3P.jpg,0.002462,0.004624,0.002621,0.003637,0.004068,0.003685,0.003052,0.004531,0.971322
0G6AUCNL.jpg,0.004439,0.003571,0.003700,0.007316,0.004438,0.962851,0.005927,0.004230,0.003528
0G7LFZQ5.jpg,0.006053,0.003802,0.973328,0.004436,0.001614,0.003378,0.002659,0.002659,0.002071
0G873DUW.jpg,0.013365,0.008426,0.916605,0.023628,0.005829,0.010452,0.007894,0.008712,0.005090
0G8TBRAY.jpg,0.002977,0.004263,0.002881,0.002394,0.003307,0.004260,0.003039,0.003883,0.972996
0G9RDZNW.jpg,0.002274,0.003002,0.007300,0.970842,0.003240,0.004776,0.002863,0.002560,0.003142
0G9UH57Y.jpg,0.000924,0.001272,0.002736,0.001670,0.003788,0.001043,0.001836,0.984567,0.002164
0GA4P5VU.jpg,0.001156,0.001473,0.003470,0.002231,0.005409,0.001176,0.003319,0.978933,0.002834
0GACVYO8.jpg,0.001109,0.001693,0.002727,0.983751,0.002088,0.004699,0.001175,0.000858,0.001899
0GBGZL1I.jpg,0.002489,0.978294,0.003429,0.002392,0.003202,0.001812,0.003306,0.002238,0.002839
0GBU452F.jpg,0.002990,0.005607,0.001270,0.006256,0.005337,0.004320,0.969855,0.002553,0.001812
